3 4 4 9 12 5 61 2 0 3 12 4 3 5 7 21 
3 4 4 6 10 9 54 4 1 6 10 8 2 5 3 11 
5 4 6 9 3 3 113 4 0 6 4 4 3 3 1 16 
2 4 4 4 3 9 61 7 0 6 4 7 2 3 1 16 
3 4 4 6 6 5 23 4 1 6 10 8 3 5 3 11 
5 4 6 11 6 9 35 4 0 3 8 4 2 3 7 16 
3 3 6 4 10 3 87 4 0 3 8 8 3 5 2 16 
3 6 6 12 1 3 67 4 0 8 8 10 3 3 3 16 
3 4 6 6 15 5 25 2 1 8 10 8 3 5 4 11 
2 4 6 9 3 9 83 5 0 1 1 7 2 5 1 16 
2 4 7 11 15 3 111 4 0 6 8 4 2 3 1 16 
3 4 6 6 12 5 23 4 1 3 10 8 3 5 3 11 
5 4 6 6 12 5 23 4 1 3 10 8 2 3 3 5 
5 6 4 9 6 5 23 4 1 6 14 8 3 5 3 5 
3 4 2 11 3 9 102 5 0 9 4 4 3 3 2 22 
2 4 4 9 6 9 98 4 0 3 2 8 2 1 7 11 
3 6 6 9 12 3 54 4 8 1 4 4 3 3 1 16 
5 3 6 4 10 5 20 4 1 6 10 8 3 3 3 5 
2 4 4 6 6 5 59 2 1 3 4 4 2 3 7 21 
2 3 3 4 3 5 54 2 0 3 8 4 2 9 1 16 
3 4 6 9 12 5 78 4 0 6 10 10 2 3 2 11 
5 6 6 9 12 5 23 4 1 6 13 8 2 3 3 5 
3 4 6 9 6 3 85 4 1 3 8 10 3 5 2 16 
5 6 2 9 12 10 54 5 0 3 10 4 3 9 1 22 
5 4 6 6 10 5 23 4 1 6 10 8 3 5 3 11 
7 3 6 6 3 3 102 4 0 6 4 4 2 3 1 11 
5 6 4 6 10 9 15 4 0 6 4 4 3 5 1 21 
3 3 6 9 12 5 87 4 0 6 2 12 1 3 7 5 
5 4 4 11 14 5 67 2 8 6 4 4 2 3 1 16 
3 4 2 12 10 13 112 5 0 1 2 4 2 3 2 21 
3 4 6 6 15 5 24 4 0 6 10 8 3 5 3 11 
5 4 6 6 10 5 35 5 1 8 10 8 3 5 3 16 
5 6 6 12 1 3 88 4 0 8 8 10 3 3 3 11 
5 3 7 9 6 3 102 4 0 3 8 10 2 3 2 11 
3 4 6 6 10 5 23 4 1 6 10 8 3 5 3 11 
3 3 2 6 6 9 112 5 0 8 8 4 3 3 2 21 
6 6 2 11 10 13 123 7 0 6 8 4 2 3 2 21 
5 4 7 6 6 2 35 4 0 3 10 8 3 5 3 16 
3 3 3 4 12 9 97 4 0 8 4 4 3 9 1 22 
5 4 7 9 6 3 23 4 1 6 10 10 2 5 3 11 
3 8 6 11 10 5 35 4 1 6 10 8 3 5 3 11 
3 6 3 9 3 9 97 7 0 6 4 7 2 3 1 16 
5 4 7 6 10 3 88 4 0 6 8 10 2 3 1 16 
3 3 6 4 10 5 23 4 1 3 10 10 3 3 3 5 
3 6 6 9 10 5 35 4 1 6 10 8 2 3 3 5 
2 6 4 9 10 9 85 7 0 3 8 7 2 3 1 11 
6 6 4 9 15 5 14 4 0 8 10 8 4 5 3 11 
3 6 6 9 12 3 54 4 8 3 4 4 3 3 1 11 
6 4 6 9 3 3 102 4 0 6 4 4 2 3 1 11 
1 3 6 6 6 9 59 2 0 6 12 4 2 9 7 11 
2 3 6 4 6 3 57 4 0 3 10 4 2 9 1 11 
2 4 4 4 10 13 32 4 0 6 8 4 3 5 1 21 
5 6 4 9 10 5 23 4 0 6 10 8 2 3 3 5 
2 3 4 4 3 5 57 4 1 3 8 4 2 9 1 16 
5 4 7 6 10 5 20 4 1 6 12 8 4 5 3 16 
5 4 6 6 10 3 23 4 1 6 10 8 3 5 3 11 
3 3 3 6 12 9 83 4 0 3 2 4 2 9 1 21 
3 4 4 7 6 5 33 4 1 3 10 8 2 9 3 11 
6 4 6 6 6 3 81 4 1 8 12 8 3 5 3 11 
3 6 2 12 12 9 111 7 0 3 8 4 1 3 2 16 
2 4 6 6 10 5 23 4 1 8 10 8 3 5 3 11 
5 3 6 4 6 5 23 4 1 1 10 8 3 5 3 11 
2 4 6 6 6 5 23 4 0 6 10 8 3 5 3 11 
5 6 6 9 15 3 54 4 8 1 4 7 2 3 1 16 
3 4 6 6 3 3 113 4 0 6 8 4 3 3 1 16 
3 6 2 12 3 9 112 4 1 3 4 4 3 3 2 16 
6 4 4 6 10 5 23 4 1 6 10 8 2 3 3 5 
3 6 4 9 10 3 54 4 8 1 4 4 3 3 1 16 
5 8 6 11 12 3 54 4 8 1 4 4 3 3 1 16 
5 3 4 6 11 12 67 2 0 3 2 4 2 3 1 10 
