3 3 8 4 12 5 105 4 0 3 12 4 2 3 2 11 
3 3 8 4 10 5 104 4 0 3 12 4 2 3 2 11 
3 4 2 11 12 12 120 4 0 6 4 4 3 3 3 16 
3 6 2 11 10 12 126 7 0 6 4 4 2 3 2 21 
3 3 8 4 12 5 105 4 0 3 12 4 2 3 2 11 
3 6 2 9 10 9 100 4 0 6 4 4 3 3 2 21 
3 6 2 11 6 12 126 7 0 6 4 4 2 3 2 21 
3 3 8 4 12 5 104 4 0 3 12 4 2 3 2 11 
3 4 3 9 6 12 122 7 0 6 8 4 2 3 2 16 
3 6 2 11 6 12 115 7 0 6 4 4 2 3 2 21 
3 4 2 11 10 12 112 4 0 6 4 4 3 3 3 16 
5 6 2 11 6 9 105 5 0 3 4 4 3 3 2 21 
3 3 8 4 12 5 105 4 0 3 10 4 2 3 2 11 
3 4 2 11 3 9 122 4 0 3 4 4 3 3 2 21 
6 1 6 4 6 5 120 7 1 3 4 4 2 3 1 16 
6 6 2 11 6 12 120 5 0 6 4 4 2 3 2 21 
3 3 8 4 12 5 105 4 0 3 12 4 2 3 2 11 
3 6 2 12 10 9 98 4 0 6 4 4 3 3 2 21 
3 6 2 11 6 12 130 5 0 6 4 4 2 3 2 21 
3 6 2 11 6 9 100 4 0 6 4 4 3 3 2 21 
3 6 2 11 6 9 125 7 0 6 4 4 2 3 2 21 
3 1 6 4 6 3 111 5 1 3 4 4 2 3 1 16 
3 3 8 4 12 5 105 4 0 3 10 4 2 3 2 11 
6 1 6 3 10 3 100 4 0 3 4 4 2 3 1 16 
3 6 2 11 6 12 126 7 0 3 4 4 2 3 2 21 
3 4 4 4 10 5 23 4 1 9 10 8 3 5 3 5 
1 4 6 11 10 9 14 4 0 3 10 4 4 3 1 23 
3 4 2 9 6 9 112 4 0 3 4 4 3 3 2 21 
3 6 2 12 10 9 98 4 0 6 4 4 3 3 2 21 
3 4 2 12 10 12 112 4 0 6 4 4 3 3 3 16 
3 3 6 4 12 5 117 4 0 3 12 4 2 3 1 11 
5 4 2 11 10 12 122 5 0 6 2 4 2 3 2 21 
3 6 2 12 12 9 98 4 0 6 4 4 3 3 1 21 
3 4 2 9 6 12 113 7 0 6 4 7 2 3 2 21 
3 3 7 4 12 5 115 4 0 3 12 4 2 3 1 11 
1 6 6 12 3 13 1 4 0 6 15 4 3 5 1 22 
3 4 2 9 12 9 111 5 0 6 12 4 1 3 2 16 
1 4 6 11 12 9 14 4 0 6 15 4 3 3 1 23 
3 4 2 11 6 12 112 4 0 6 4 4 3 3 3 16 
3 3 7 6 12 5 115 4 0 3 13 4 2 3 1 11 
3 6 2 11 3 12 105 5 0 3 4 4 3 3 2 21 
3 4 2 11 12 12 112 4 0 6 4 4 2 3 3 16 
3 4 2 11 6 9 123 7 0 3 2 4 2 3 2 21 
3 4 2 11 6 9 113 4 0 6 10 4 3 3 2 21 
3 6 2 12 10 9 100 4 0 6 4 4 3 3 2 21 
3 3 8 4 12 5 105 4 0 3 12 4 2 3 2 11 
3 4 2 11 6 12 112 4 0 6 4 4 3 3 3 16 
3 6 2 11 6 12 116 6 9 6 4 4 2 3 2 21 
3 3 8 4 10 5 105 2 0 6 10 4 2 3 2 11 
3 6 2 12 12 9 98 4 0 6 4 4 3 3 2 21 
3 3 8 4 12 5 105 4 0 3 12 4 2 3 2 11 
3 6 2 11 6 12 125 7 0 6 4 4 2 3 2 21 
3 4 2 11 10 12 112 4 0 6 4 4 3 3 3 16 
3 3 7 4 12 5 92 4 0 3 8 4 2 3 2 11 
3 6 2 9 10 9 100 4 0 6 4 4 3 3 2 21 
3 4 2 9 10 12 122 7 0 8 2 4 2 3 2 16 
3 3 8 4 12 5 105 4 0 3 10 4 2 3 2 11 
3 6 2 11 6 12 115 7 0 6 4 4 2 3 2 21 
3 6 2 11 6 12 125 7 0 6 4 4 2 3 2 21 
