6 4 7 6 10 5 23 4 1 3 10 8 3 5 3 11 
7 6 6 6 10 5 35 4 1 8 10 10 3 5 3 16 
6 4 6 9 6 3 111 4 0 6 4 4 3 3 1 21 
5 4 7 11 12 13 4 4 0 1 10 4 3 3 2 21 
6 4 4 4 10 5 23 4 1 6 10 8 3 5 3 11 
5 6 6 9 10 5 23 4 1 6 10 8 2 5 3 11 
5 4 4 4 10 5 4 4 0 3 10 10 3 5 3 5 
3 4 7 6 12 5 23 4 0 6 12 8 4 5 3 11 
2 3 4 4 12 12 59 5 1 3 4 4 1 5 1 21 
3 4 6 6 3 5 20 4 0 3 10 12 3 5 3 11 
3 4 6 9 10 5 23 4 0 6 12 8 4 5 3 5 
5 4 6 6 10 5 23 4 1 6 10 8 4 5 3 11 
3 4 6 4 6 5 23 4 1 3 10 8 3 5 3 11 
3 4 4 6 10 9 4 5 1 1 8 10 3 3 1 11 
6 4 6 9 10 5 23 4 0 6 12 8 4 5 3 11 
5 3 4 4 10 9 24 4 1 3 12 8 3 5 3 11 
3 4 4 4 15 5 23 4 1 6 10 7 3 5 3 11 
3 6 6 9 10 5 23 4 0 9 10 8 3 5 3 11 
5 4 7 9 12 5 24 4 0 3 10 8 3 3 3 11 
5 4 6 6 10 5 23 4 0 3 10 8 3 5 3 11 
6 6 6 9 3 12 97 5 1 6 8 7 2 5 5 16 
5 4 6 6 12 9 23 4 1 8 12 8 3 5 3 5 
5 4 6 9 15 5 35 4 1 3 10 8 3 5 3 11 
1 3 6 4 6 9 61 2 0 6 4 4 2 9 7 11 
5 4 6 6 6 5 37 4 0 6 10 8 3 5 3 11 
7 4 4 6 12 5 14 5 0 6 12 8 3 5 3 11 
5 4 4 6 12 5 23 4 1 6 13 8 3 5 3 11 
3 4 4 9 6 3 112 4 1 8 4 4 3 3 1 16 
6 4 4 6 10 5 4 4 1 6 10 8 3 5 3 11 
3 4 4 6 6 9 23 4 1 6 10 8 2 3 3 5 
3 6 6 9 12 3 57 4 8 1 4 4 4 3 1 21 
6 4 6 6 10 9 35 4 1 8 10 8 3 5 3 11 
3 6 6 11 6 3 88 4 1 6 8 13 2 3 2 16 
3 4 4 9 10 3 122 4 0 3 8 4 3 3 1 16 
5 4 6 6 10 9 24 4 0 6 10 7 2 5 3 11 
3 6 6 4 6 9 105 5 1 8 12 8 2 3 1 5 
5 4 6 9 10 5 23 4 1 8 10 8 3 5 3 11 
3 4 6 6 12 5 23 4 1 3 10 8 3 5 3 11 
5 4 6 6 6 5 23 5 1 3 10 8 4 5 3 11 
6 4 6 6 15 5 23 2 1 6 10 8 3 5 3 11 
5 4 6 6 10 5 23 5 1 6 10 8 3 5 3 11 
5 6 7 12 6 9 23 4 0 1 12 4 4 3 2 16 
3 4 4 6 6 5 23 4 3 6 10 8 3 5 3 11 
5 6 4 9 6 9 23 4 1 3 10 8 3 5 3 11 
6 4 3 6 12 5 23 4 1 8 10 8 2 5 3 11 
5 4 7 9 10 13 4 4 0 1 10 4 3 3 2 16 
3 4 4 4 3 9 20 4 0 3 10 8 3 5 3 16 
2 3 3 4 3 5 81 4 0 3 4 4 2 9 1 16 
3 4 6 6 12 5 4 4 1 9 12 8 2 5 3 11 
3 6 6 9 10 3 24 4 1 6 10 8 3 5 3 11 
5 4 7 6 6 5 24 4 1 6 10 8 2 5 3 11 
3 3 3 4 3 5 54 4 0 3 10 4 2 9 1 16 
6 4 4 6 10 5 23 5 1 6 10 8 4 5 3 11 
5 6 6 9 10 5 23 4 1 3 10 8 2 3 3 5 
7 4 3 6 12 5 23 4 0 6 10 8 3 3 3 11 
3 6 4 12 3 13 85 5 0 3 4 7 2 3 1 21 
5 4 6 6 12 5 25 4 1 3 10 8 2 5 3 11 
2 4 6 6 6 9 85 7 0 3 1 7 2 5 1 21 
3 4 6 9 6 5 23 4 1 3 10 8 3 5 3 11 
5 4 6 6 6 5 23 4 0 6 10 8 3 5 3 5 
5 4 4 4 10 5 24 4 0 6 13 8 3 3 3 11 
5 4 6 9 10 5 23 4 1 6 10 10 2 5 3 5 
5 4 6 6 10 9 23 4 1 8 12 8 2 3 3 3 
5 4 3 6 15 5 20 4 0 3 10 8 4 5 3 11 
2 6 4 9 6 9 61 4 0 3 4 8 2 3 7 11 
5 4 6 9 10 5 23 4 1 6 10 7 2 5 3 11 
3 6 4 12 3 9 83 7 0 3 4 8 2 3 2 16 
5 4 4 11 6 5 35 4 1 3 10 8 3 9 4 11 
3 4 4 6 6 9 24 5 1 3 8 10 3 3 1 11 
1 3 3 4 3 5 54 5 0 3 4 4 2 5 1 16 
2 3 3 4 3 5 54 4 0 3 8 4 2 9 1 16 
2 3 4 4 6 5 54 4 1 3 8 4 2 9 1 16 
3 6 6 9 10 5 23 4 1 6 10 8 4 3 3 11 
6 6 6 12 3 3 114 4 0 6 4 4 3 3 1 16 
6 4 4 6 3 12 98 5 1 6 4 7 2 5 1 16 
3 6 2 11 18 9 83 5 0 3 10 4 3 9 1 21 
6 4 4 6 10 5 37 4 1 6 10 10 2 5 3 11 
2 4 6 9 12 5 31 4 1 6 12 8 3 5 3 11 
3 4 4 6 12 3 23 4 0 6 13 8 3 5 3 16 
2 4 7 11 3 9 23 4 0 1 12 4 3 3 2 11 
6 4 4 6 6 5 23 4 1 6 10 8 3 3 3 11 
3 3 3 4 6 5 83 4 1 3 8 4 2 9 1 16 
3 3 6 4 12 5 23 4 1 3 10 8 3 9 3 11 
3 4 6 6 10 9 23 4 1 6 10 10 3 9 3 11 
3 4 7 6 12 3 23 4 1 6 12 7 2 3 2 11 
2 3 4 4 3 5 83 5 1 3 4 4 2 9 1 16 
5 4 7 9 6 13 4 4 0 1 10 4 3 3 2 16 
5 6 7 9 6 9 23 4 0 1 10 4 4 3 2 16 
3 4 4 6 10 5 32 4 1 6 10 8 2 5 3 11 
5 4 6 6 12 9 23 4 0 10 10 8 3 5 3 11 
2 3 3 6 3 9 54 4 0 3 4 4 2 9 1 16 
2 4 4 9 10 5 23 4 1 6 10 8 3 5 3 11 
2 3 4 4 3 5 81 4 1 3 8 4 2 9 1 16 
5 4 6 9 10 9 20 4 1 3 12 8 2 5 3 11 
3 4 7 12 3 9 23 4 0 1 12 4 3 3 2 16 
3 3 3 6 10 9 83 5 0 3 2 4 3 9 2 21 
2 3 4 6 6 12 83 7 0 1 1 8 4 5 1 16 
5 4 6 6 10 5 23 4 0 6 10 8 3 5 3 11 
3 4 6 3 12 5 23 4 0 6 12 8 3 5 3 11 
6 4 6 6 3 5 23 4 1 6 12 8 3 5 3 11 
5 4 6 6 15 5 20 4 0 3 10 8 4 5 3 11 
3 3 3 6 6 9 81 5 0 3 2 4 3 9 1 11 
2 3 4 6 3 5 83 4 1 3 4 4 2 9 1 16 
3 4 6 11 6 12 37 4 1 1 10 4 4 3 2 16 
2 3 3 6 3 9 81 4 1 3 12 4 2 9 1 16 
5 4 7 11 6 13 4 4 0 3 10 4 3 3 2 16 
3 4 4 6 15 5 23 4 1 6 10 8 3 5 3 11 
3 4 4 6 10 5 24 4 0 8 10 7 2 3 3 5 
6 6 7 9 6 5 25 4 1 6 10 8 3 5 3 11 
5 4 6 9 3 3 113 4 0 6 4 4 4 3 1 21 
5 4 4 4 3 5 59 4 0 1 10 4 2 3 7 16 
5 4 7 6 12 5 20 4 1 6 10 10 3 5 3 5 
2 3 3 4 6 9 54 4 0 3 4 4 2 9 1 16 
5 4 4 9 10 5 35 4 1 8 10 8 3 5 3 11 
6 4 7 6 18 5 23 4 0 3 10 8 2 5 2 11 
5 4 6 6 12 9 25 5 1 6 10 8 2 3 3 5 
2 3 4 4 10 5 59 4 1 6 2 8 3 5 7 11 
5 4 7 6 10 5 23 4 3 6 10 8 3 5 3 11 
2 3 3 4 1 3 54 4 0 3 10 4 2 9 1 16 
3 3 3 9 10 5 54 4 0 3 4 4 2 9 1 16 
2 3 3 4 3 5 54 4 0 6 4 4 2 9 1 16 
6 4 6 6 12 5 20 4 1 8 10 8 3 5 3 11 
2 4 6 6 6 5 37 4 0 8 12 8 2 5 3 11 
5 4 7 11 10 9 23 4 1 6 10 8 3 5 3 11 
3 3 6 4 10 3 23 4 1 6 10 8 3 5 3 16 
3 4 6 6 3 5 23 4 1 3 10 8 4 5 3 11 
3 4 6 6 10 5 24 2 1 6 10 8 3 9 3 11 
6 4 7 11 12 5 20 4 1 6 10 10 3 5 3 5 
3 4 6 6 12 5 23 4 0 3 13 8 3 5 3 16 
5 4 6 6 10 5 23 4 1 8 12 8 2 3 3 11 
5 4 6 6 12 5 35 4 1 3 10 8 3 5 3 11 
5 4 6 6 10 5 14 4 1 3 10 8 3 5 3 5 
6 4 7 6 10 5 20 4 1 8 10 10 3 5 3 5 
3 6 4 9 6 5 24 4 1 6 10 8 3 5 3 11 
6 4 4 6 12 5 23 2 1 3 10 8 3 5 3 11 
3 4 6 6 10 5 33 4 1 6 10 8 4 5 3 11 
5 6 6 9 10 3 54 4 0 3 4 4 3 3 1 11 
3 4 4 6 10 5 35 2 1 6 10 8 3 5 3 11 
3 4 6 6 10 13 23 4 1 6 10 8 3 9 3 11 
6 6 4 9 10 5 23 4 1 6 10 8 2 5 3 11 
6 4 4 3 10 5 14 4 0 6 10 8 3 5 3 11 
6 4 6 6 12 5 23 4 1 8 10 8 3 5 3 11 
5 4 6 9 10 5 23 4 0 8 10 8 2 5 4 11 
5 4 4 6 10 5 20 4 1 3 10 8 3 5 3 11 
2 6 4 11 3 9 83 5 0 3 4 7 3 3 1 16 
5 6 6 12 10 5 23 4 1 8 10 8 3 5 3 11 
2 3 3 4 3 5 83 4 1 3 4 4 2 9 1 16 
5 3 3 4 3 3 54 4 0 3 8 4 1 9 1 16 
5 4 6 6 10 5 24 4 0 3 14 8 3 3 3 11 
3 3 3 4 3 5 54 4 0 3 4 4 2 9 1 16 
2 4 6 6 15 5 20 4 1 6 10 17 4 5 4 11 
5 4 4 11 3 9 100 5 0 3 4 7 2 3 1 16 
3 4 7 12 6 3 122 5 8 6 10 4 2 3 1 16 
3 4 6 6 12 9 20 4 1 3 10 8 3 5 3 11 
5 4 4 6 12 5 23 4 1 6 10 8 3 5 3 11 
2 3 3 4 6 9 54 4 1 3 10 4 2 9 1 16 
5 4 4 9 15 5 23 4 0 6 10 8 3 5 3 11 
3 4 6 4 10 5 24 4 1 6 10 8 3 5 3 11 
3 4 4 6 6 5 23 4 3 6 10 8 3 5 3 11 
3 4 6 6 12 5 25 4 0 3 12 8 3 5 3 11 
3 4 6 6 6 5 25 2 1 6 10 8 2 5 3 11 
3 4 6 6 10 5 23 4 1 6 13 8 3 5 3 11 
3 4 4 6 10 5 14 4 1 8 13 8 3 5 3 11 
1 3 4 4 10 9 85 2 0 8 2 4 2 9 7 11 
3 4 6 4 10 9 23 4 1 3 10 8 3 5 3 11 
2 3 3 6 6 9 81 4 1 3 12 4 2 9 1 16 
6 6 7 9 12 5 14 4 0 8 12 10 3 5 3 5 
5 4 6 6 12 5 23 4 1 8 10 8 3 5 3 11 
6 4 4 6 10 5 23 5 1 3 13 8 3 5 3 11 
6 4 7 9 10 5 20 4 0 6 10 10 3 5 3 5 
3 6 4 12 3 9 97 7 0 6 4 7 2 3 1 16 
2 4 6 6 6 9 98 7 0 3 2 7 2 5 1 16 
5 4 6 6 15 3 23 4 1 6 10 8 2 5 3 11 
2 6 4 11 3 12 97 7 0 3 4 7 1 3 1 16 
3 4 6 9 12 5 23 4 1 8 12 10 3 5 3 11 
3 3 3 4 3 5 81 4 0 3 8 4 2 9 1 16 
3 4 6 9 15 9 33 5 0 3 4 4 2 5 1 16 
5 4 6 6 10 5 23 4 1 6 10 8 3 5 3 11 
5 4 4 6 1 9 85 2 8 6 4 4 2 3 7 11 
5 6 7 9 12 5 23 4 1 8 10 8 3 5 3 11 
5 4 6 6 6 5 23 4 1 6 10 8 3 5 3 11 
3 4 6 6 10 9 20 4 1 8 10 8 3 5 4 11 
6 4 7 6 10 5 20 4 1 6 10 10 3 5 3 5 
6 4 6 6 10 9 24 4 0 3 10 8 3 5 3 16 
3 6 6 9 12 5 24 4 0 3 10 8 4 5 3 11 
5 3 3 6 6 3 4 4 0 1 8 13 2 3 2 16 
2 3 4 4 6 5 81 4 8 8 10 4 3 9 1 11 
5 4 4 6 12 5 23 4 0 6 12 8 3 5 3 11 
3 6 7 11 3 12 23 4 0 1 12 4 7 3 2 21 
5 4 6 6 1 5 24 4 1 6 10 8 3 5 3 11 
3 4 4 6 10 5 23 5 1 8 13 8 3 5 4 11 
3 4 6 6 12 5 24 4 1 6 10 8 3 5 3 16 
3 4 4 6 3 5 81 4 0 3 4 4 2 9 1 16 
3 3 6 3 6 5 23 4 3 3 10 8 3 5 3 11 
3 2 6 3 10 5 20 4 0 6 12 8 3 5 3 11 
3 4 6 6 10 5 24 4 1 3 10 8 2 5 3 11 
5 4 7 6 3 5 23 4 1 6 10 8 3 5 3 11 
6 4 4 6 12 5 20 4 1 6 10 8 2 5 3 11 
3 3 3 3 3 5 52 4 0 6 4 4 1 9 1 16 
6 4 4 9 12 5 23 4 1 6 10 8 3 5 3 16 
3 4 6 6 10 5 23 4 1 6 12 8 3 5 3 11 
2 3 3 4 3 5 81 4 0 6 8 4 2 9 1 16 
5 4 7 9 6 3 113 4 0 3 13 4 3 3 1 16 
5 4 6 9 10 5 23 4 1 6 10 8 3 5 3 5 
2 3 4 4 6 9 81 4 0 3 10 4 2 9 1 16 
3 6 4 9 10 5 24 4 1 6 13 8 3 3 3 11 
3 3 3 4 3 5 54 4 0 3 10 4 2 9 1 16 
2 4 4 9 10 9 98 4 1 3 2 8 2 1 7 5 
3 4 4 9 6 9 91 2 0 3 8 4 3 5 7 22 
6 4 4 6 15 5 23 4 1 3 10 8 2 5 3 11 
1 3 3 4 6 9 81 4 0 6 8 4 2 9 1 16 
5 4 6 6 10 5 24 4 1 3 10 8 2 5 3 11 
3 4 7 6 12 5 23 4 3 6 10 8 3 5 3 11 
5 6 6 9 12 3 81 4 8 1 8 4 3 3 1 16 
5 6 4 9 12 5 57 4 1 1 12 8 2 5 4 11 
5 4 7 6 12 5 14 4 1 6 10 8 3 5 3 11 
